Instrument,week,Volume,PnL,Spread PnL,LR PnL,trades,Open/Close PnL,LL PnL,Price Improvement PnL,PnL ($/M),Open/Close PnL ($/M),LR PnL ($/M),LL PnL ($/M),Price Improvement PnL ($/M),Spread PnL ($/M),realized_vol,weekly_return,abs_return,trend_eff,vol_change_pct,toxicity,expected_toxicity,excess_toxicity,excess_z,pct_market,pct_system,market_offset,flagged,severity,regime,bad_week,excess,system_hurt,system_helped,material_system_hurt,prev_bad,consecutive_bad,excess_severity,weekly_risk_score,execution_risk_8w,driver_label,pnl_pct_change,pnl_trend_4w,pnl_trend_8w,trend_penalty,band,prev_band,strong_recovery
EURGBP,2025-06-01,35.20262725,-1803.1087761732429,4083.9176819586146,87.28227619995465,112,0.0,-13.930964550184555,151.78120074990974,-51.22085812993526,0.0,2.4794250605245565,-0.39573650146196276,4.311644118832345,116.01172983356277,0.009192735613349181,0.003066303024778664,0.003066303024778664,0.33355718621189856,0.528769969707739,51.22085812993526,-145.83761109451942,197.05846922445468,1.4833787129631444,43.0,57.0,True,False,normal,Normal,False,197.05846922445468,True,False,True,False,False,1.4833787129631444,2.376736351485514,1.5628209356928944,System Underperformed,-1.0,-2.7755575615628914e-17,-0.180062660005256,0.13504699500394207,Monitor,Normal,False
EURGBP,2025-06-08,30.052145705,-1120.1786663515854,1723.3800737256138,338.1871735001959,133,0.0,65.60491975023642,36.28785194992494,-37.27449871125884,0.0,11.253345329146637,2.183036126412805,1.2074962069642654,57.34632364167202,0.005665541388604834,0.00048633912284179784,0.00048633912284179784,0.08584159738378704,-0.38369364388358473,37.27449871125884,-142.79685947590602,180.07135818716486,1.3177601331849151,44.0,56.0,True,False,normal,Normal,False,180.07135818716486,True,False,True,False,False,1.3177601331849151,2.3202449152791655,1.7900481295687756,System Underperformed,-0.2722789099569122,0.18193027251077193,-0.21515313158227706,0.1613648486867078,Monitor,Monitor,False
EURGBP,2025-06-15,19.798144920000002,906.9500038468241,1900.1666840672676,414.2986165000587,122,0.0,193.62345829999785,28.822176749962225,45.80984771611743,0.0,20.92613313894556,9.779878826141951,1.455801887824661,95.97700651982436,0.004918351435283497,0.010261102071094728,0.010261102071094728,2.0862889132897577,-0.13188323975960492,-45.80984771611743,-135.57420337397667,89.76435565785924,0.43729744178905294,60.0,40.0,False,False,normal,Normal,False,89.76435565785924,True,False,False,False,False,0.43729744178905294,0.8792520962428815,1.5168093195710073,,-1.0,-0.31806972748922807,-0.28080450046447336,0.660603375348355,Monitor,Monitor,True
EURGBP,2025-06-22,27.164869914999997,847.8075674991396,1633.7950940384153,175.40044300007625,113,0.0,23.827103800037744,33.710953900072404,31.209704671951847,0.0,6.456885070641292,0.8771293171877406,1.2409760843897053,60.14367450131835,0.004624274683114159,0.003624404338942108,0.003624404338942108,0.7837779083878509,-0.05979173225802381,-31.209704671951847,-139.36766824399606,108.15796357204422,0.6166288897944069,56.0,44.0,False,False,normal,Normal,False,108.15796357204422,True,False,False,False,False,0.6166288897944069,0.9833144448972033,1.356760857168866,,-0.31871188777230464,-0.6477476994323043,-0.32387384971615213,0.6749999999999999,Monitor,Monitor,True
EURGBP,2025-06-29,27.21066192,4349.203781947152,3622.5175627637127,1347.1439676500543,145,0.0,241.1690132998875,12.33318475004166,159.8345455444603,0.0,49.5079455108696,8.863033689107976,0.4532482446146117,133.1286086833904,0.0052035182698677235,-0.00479004893639581,0.00479004893639581,0.9205404282202272,0.1252615007643707,-159.8345455444603,-139.5570885711165,-20.27745697334379,-0.6355729647323801,87.0,13.0,False,False,normal,Normal,False,-20.27745697334379,False,True,False,False,False,0.0,0.2770269364355704,1.0328406809488773,,1.0,-0.14774769943230423,-0.07387384971615213,0.2770269364355704,Normal,Monitor,True
EURGBP,2025-07-06,34.093138675000006,4740.4333911474005,2649.0882041894856,518.3630124999302,121,0.0,287.8126069559992,86.33103950027737,139.04361919671214,0.0,15.204320653528978,8.441951024211447,2.532211549169647,77.70150555636647,0.008887673723504045,0.007517909142359268,0.007517909142359268,0.8458804155329933,0.7080123990282396,-139.04361919671214,-143.8439620087186,4.800342812006448,-0.39107290964384117,97.0,3.0,False,False,normal,Normal,False,4.800342812006448,True,False,False,False,False,0.0,0.16829613361688336,0.773477316749279,,-0.13007780187271756,-0.11219742241125558,0.034866425049758176,0.16829613361688336,Normal,Normal,True
EURGBP,2025-07-13,19.498101555,40.698231278373854,1428.8941811952175,403.6919900999659,105,0.0,27.63479900003603,8.76113400004449,2.087291994226863,0.0,20.704169016723835,1.4173071630632414,0.4493326683795955,73.28375930162281,0.004180904417636661,-0.001681406058727435,0.001681406058727435,0.402163238086625,-0.5295839442687932,-2.087291994226863,-140.1482810764762,138.06098908224934,0.9081732615949262,50.0,50.0,False,False,normal,Normal,False,138.06098908224934,True,False,False,False,False,0.9081732615949262,0.7766961745191813,0.7744429740802496,,-0.984988221636594,-0.10844447782040409,-0.21325710265481607,0.3226095437217182,Normal,Normal,True
EURGBP,2025-07-20,20.012357445000003,-1607.7236477682393,2574.491596929967,361.2476702000206,136,0.0,45.854989150213626,2.886820749995808,-80.33654466680144,0.0,18.05123015580939,2.291333705998255,0.14425190824867398,128.64509361305616,0.007952667224489552,-0.0011557873575823456,0.0011557873575823456,0.14533329824529792,0.9021404055405202,80.33654466680144,-144.99066223618306,225.3272069029845,1.7589893318708534,39.0,61.0,True,False,normal,Normal,False,225.3272069029845,True,False,True,False,False,1.7589893318708534,3.0226444247514186,1.4489034092816002,System Underperformed,-1.0,-0.27876650587732793,-0.46325710265481607,0.6431497588159919,Monitor,Normal,False
EURGBP,2025-07-27,26.08114158,3649.1934330044865,2829.518824969886,143.4020982501476,107,0.0,-20.44736000002488,48.45413484986066,139.91693660383427,0.0,5.498306038878057,-0.7839902228706386,1.8578226225732815,108.48907116625858,0.004433682076114328,0.0038224869303882403,0.0038224869303882403,0.8621472773118324,-0.44249118554072187,-139.91693660383427,-138.9596481200039,-0.9572884838303821,-0.4472078649055051,99.0,1.0,False,False,normal,Normal,False,-0.9572884838303821,False,True,False,False,False,0.0,0.6749999999999999,1.21673238649712,,-1.0,-0.7787665058773279,-0.46325710265481607,0.6749999999999999,Normal,Monitor,True
EURGBP,2025-08-03,26.484032925000005,6897.484556926309,3281.460716193249,431.36893634998603,151,0.0,-2.361787947512596,123.61219525000368,260.4393589322011,0.0,16.287887028821384,-0.0891778058953835,4.6674234094203255,123.90336190435953,0.011994973656880174,-0.011566419007558768,0.011566419007558768,0.9642721475194242,1.7054203370830212,-260.4393589322011,-146.8119952029975,-113.62736372920361,-1.545702941830725,56.0,44.0,False,False,normal,Normal,False,-113.62736372920361,False,True,False,False,False,0.0,0.6749999999999999,1.054212670547984,,0.8613855138182325,-0.5309006769545903,-0.32154904968292297,0.6749999999999999,Normal,Normal,True
EURGBP,2025-08-10,25.964612155,1442.0347639677907,1413.4478829675058,407.89128480007474,138,0.0,3.216483650003556,78.20160320016672,55.53846733235714,0.0,15.70950809375087,0.1238795184307869,3.0118533153250837,54.43747337836966,0.011482805588695206,-0.004368565740493966,0.004368565740493966,0.38044410895494113,-0.04269855714865989,-55.53846733235714,-148.3392187419135,92.80075140955636,0.4669012720658318,62.0,38.0,False,False,normal,Normal,False,92.80075140955636,True,False,False,False,False,0.4669012720658318,0.9046203171335969,1.0093349645236678,,-0.7867508676105472,-0.4813413384480787,-0.2948929081342414,0.671169681100681,Normal,Normal,True
EURGBP,2025-08-17,34.543957155,-728.9706021001775,3307.304486637443,1299.9311140501384,113,0.0,763.838699450225,61.13998890021543,-21.102695294266947,0.0,37.631216024768094,22.11207870664188,1.7699185019793204,95.74191143757638,0.0025006331151477745,-0.0061480931421283285,0.0061480931421283285,2.458614622387342,-0.7822280368824113,21.102695294266947,-131.77299075313687,152.8756860474038,1.052611539877069,46.0,54.0,True,False,normal,Normal,False,152.8756860474038,True,False,True,False,False,1.052611539877069,2.7013057699385343,1.5169262061481277,System Underperformed,-1.0,-0.4813413384480787,-0.38005392216270334,0.6749999999999999,Monitor,Normal,False
EURGBP,2025-08-24,30.713633170000005,977.6207555808138,2028.1463139952364,360.1323647000286,175,0.0,247.93700095007074,71.99813635002815,31.830189224755063,0.0,11.72548889630528,8.07253897895241,2.3441751730092744,66.03407362357437,0.0033732588072398037,0.002197950152749205,0.002197950152749205,0.6515806460008017,0.34896190360994295,-31.830189224755063,-138.32559415916182,106.49540493440676,0.6004195061176241,57.0,43.0,False,False,normal,Normal,False,106.49540493440676,True,False,False,False,False,0.6004195061176241,0.975209753058812,1.354411270221333,,-1.0,-0.4813413384480787,-0.6300539221627033,0.6749999999999999,Normal,Monitor,True
EURGBP,2025-08-31,30.066051660000003,1820.599453515046,1306.5622048105001,344.5625562499262,145,0.0,20.91617145015262,42.01544465014135,60.553326858583794,0.0,11.460186397149501,0.6956740341792061,1.3974380515696,43.45639459366578,0.005414997984237199,-0.002379931317518757,0.002379931317518757,0.43950733212581494,0.6052720214100811,-60.553326858583794,-141.2525696203746,80.6992427617908,0.34891566103301824,64.0,36.0,False,False,normal,Normal,False,80.6992427617908,True,False,False,False,False,0.34891566103301824,0.849457830516509,1.2029252383098856,,0.902386644044519,-0.4710910558915071,-0.5009958664230487,0.6749999999999999,Normal,Normal,True
EURGBP,2025-09-07,43.108994730000006,4828.24798842308,2684.4739017762836,1138.1053995498849,200,0.0,29.023289836214765,7.716891449991067,112.00094130385858,0.0,26.400648093931665,0.6732536914394144,0.17900884718661278,62.27178152934589,0.0064502505909591916,0.001535206323844683,0.001535206323844683,0.2380072374236841,0.19118245468152772,-112.00094130385858,-143.1123751763273,31.111433872468723,-0.13454868228795455,82.0,18.0,False,False,normal,Normal,False,31.111433872468723,True,False,False,False,False,0.0,0.29674758934368817,0.9310719436200263,,0.8496249027807425,-0.061997113293684625,-0.27166922587088166,0.29674758934368817,Normal,Normal,True
EURGBP,2025-09-14,33.889803765,1254.988200149507,2362.2008694882716,604.2981449501084,130,0.0,220.40308465875364,19.67615980003846,37.03143897946105,0.0,17.831267160484497,6.5035220087753025,0.5805923202293425,69.7024062419581,0.003761073933516907,-0.004364155478564241,0.004364155478564241,1.1603482291780964,-0.41691041604050105,-37.03143897946105,-137.2551002486971,100.22366126923603,0.5392721293636541,58.0,42.0,False,False,normal,Normal,False,100.22366126923603,True,False,False,False,False,0.5392721293636541,0.44239094634665577,0.7844676444380151,,-0.6693649307911195,0.020661654008535507,-0.2303398422197716,0.17275488166482872,Normal,Normal,True
EURGBP,2025-09-21,25.713207960000002,1787.8770968672857,1059.5015865852292,274.8856575000033,124,0.0,79.65431206594084,43.77897095001679,69.53146801630291,0.0,10.690445856760507,3.097797528408464,1.7025868969021782,41.20456647157413,0.006317991533095279,0.005211046034995694,0.005211046034995694,0.8247947164377925,0.6798371009919095,-69.53146801630291,-141.03219582160094,71.50072780529803,0.25923325536563363,66.0,34.0,False,False,normal,Normal,False,71.50072780529803,True,False,False,False,False,0.25923325536563363,0.12961662768281682,0.5880123394114556,,0.8776334361423959,0.49007001304413444,0.004364337298027862,0.0,Normal,Normal,True
EURGBP,2025-09-28,39.04397547500001,3130.377351348891,2670.4038984002727,490.2342367998907,153,304.3144551500001,170.32934227996927,31.57155440003566,80.17568173490126,7.794146252982196,12.55595084352487,4.362499981310349,0.808615260509295,68.39477450522787,0.0026232693920623384,0.0032072043802150916,0.0032072043802150916,1.2225981784103692,-0.5847937784783388,-80.17568173490126,-135.80505227351102,55.62937053860976,0.10449289699089007,71.0,29.0,False,False,normal,Normal,False,55.62937053860976,True,False,False,False,False,0.10449289699089007,0.11537638360830617,0.4462215526705107,,0.15308484089682417,0.30274456225721075,-0.08417324681714818,0.06312993511286114,Normal,Normal,True
EURGBP,2025-10-05,39.41330302,-5144.372430591848,6234.746562360631,775.1451458000215,169,-956.3626098999907,404.93526945216115,10.231120549995353,-130.5237581326633,-24.26496986092973,19.66709426527078,10.274075969899798,0.2595854639435737,158.18888762499438,0.003975598245312864,-0.0012149658709435735,0.0012149658709435735,0.3056057971592048,0.5155127633259822,130.5237581326633,-140.07556681064347,270.5993249433068,2.200377150960942,34.0,66.0,True,True,alert,"Market supportive, system-driven loss",False,270.5993249433068,True,False,True,False,False,2.200377150960942,2.9228031119118056,1.189196020442899,System Underperformed,-1.0,-0.15966166343797486,-0.11082938836582977,0.32261453643133464,Monitor,Normal,False
EURGBP,2025-10-12,72.32672219000001,11442.601384652247,9014.27368375127,294.64109365003935,205,-3600.340282749887,-9.176303033443197,38.184019099912256,158.20710573047808,-49.7788393243082,4.073751508827215,-0.12687292822889637,0.5279379176012435,124.6326863820962,0.004635490429538691,-0.002814286267946682,0.002814286267946682,0.6071172642301734,0.16598563122011245,-158.20710573047808,-139.90874469478447,-18.298361035693603,-0.6162774495786285,88.0,12.0,False,False,normal,Normal,False,-18.298361035693603,False,True,False,False,False,0.0,0.44660268738466485,0.9664180205254288,,-1.0,-0.242320430740195,-0.11082938836582977,0.44660268738466485,Normal,Monitor,True
EURGBP,2025-10-19,69.084188315,12518.964432816485,5992.7923213257245,268.9220943500227,279,12355.105190700113,-34.107145638323985,63.42179404993625,181.21316524317166,178.84128759485608,3.892672128155157,-0.49370408005384964,0.9180363205652038,86.7462217837845,0.006372844515402518,0.00018387530127640347,0.00018387530127640347,0.02885294013246291,0.3747940185126697,-181.21316524317166,-143.663160997528,-37.55000424564366,-0.8039744511364527,79.0,21.0,False,False,normal,Normal,False,-37.55000424564366,False,True,False,False,False,0.0,0.44999999999999996,0.8114926143678001,,0.14541735914116738,-0.4253744499905021,0.03234778152681615,0.44999999999999996,Normal,Normal,True
EURGBP,2025-10-26,71.604047405,3625.8479214795093,7504.621780223171,472.16259589999027,197,5469.793485500172,519.9934159999895,20.66407670000024,50.63747166373617,76.38944562117344,6.594076913409505,7.262067366930421,0.28858810987487976,104.8072288117492,0.004277491468003636,0.003931214852312807,0.003931214852312807,0.9190468015468792,-0.32879400122419844,-50.63747166373617,-138.58766469747255,87.95019303373638,0.4196099705860679,61.0,39.0,False,False,normal,Normal,False,87.95019303373638,True,False,False,False,False,0.4196099705860679,0.787695777396715,0.8043535632764746,,-0.720564057275942,-0.6437866745336936,-0.17052105613824148,0.5778907921036811,Normal,Normal,True
EURGBP,2025-11-02,105.13574059000001,27563.766038632304,8866.585587949932,1254.7917781501171,497,5244.256784899762,299.9510864295456,91.36239254998378,262.17312860450835,49.88081841122799,11.934968747149973,2.8529887623968997,0.868994616267284,84.33464717319238,0.004569927070715259,0.007213078268308865,0.007213078268308865,1.5783792950507447,0.06836614518090589,-262.17312860450835,-136.76671418612398,-125.40641441838437,-1.6605446969705757,52.0,48.0,False,False,normal,Normal,False,-125.40641441838437,False,True,False,False,False,0.0,0.3294731385399162,0.661889435855507,,1.0,-0.14378667453369365,-0.1517241689858343,0.3294731385399162,Normal,Normal,True
EURGBP,2025-11-09,105.79661558,5581.545828245369,7525.769581631576,3514.4208734500867,706,-2422.620136100208,974.1584502313207,40.039455700033436,52.75731929274036,-22.898843434819526,33.21865122228409,9.207841336802437,0.37845686726865935,71.13431313821974,0.007473897980812729,0.0013664235738366432,0.0013664235738366432,0.18282609387291304,0.6354523529941052,-52.75731929274036,-144.3725666231797,91.61524733043933,0.455343008775879,61.0,39.0,False,False,normal,Normal,False,91.61524733043933,True,False,False,False,False,0.455343008775879,0.4938147237041818,0.6114670222101094,,-0.7987691584810529,-0.09347896415395687,-0.16789969744707597,0.2661432193162423,Normal,Normal,True
EURGBP,2025-11-16,54.41924859500001,74.0238542363129,4399.376995225465,606.5686236000051,273,-6159.7764762001,128.82653867092384,48.06095890003353,1.360251310840667,-113.19113429960247,11.146214607155308,2.367297270671251,0.8831610163843631,80.84229585686847,0.004792919277796039,0.006672135969702683,0.006672135969702683,1.392081857212245,-0.35871224224620124,-1.360251310840667,-137.6689204883818,136.3086691775411,0.89108873596265,50.0,50.0,False,False,normal,Normal,False,136.3086691775411,True,False,False,False,False,0.89108873596265,1.120544367981325,0.764190225941474,,-0.9742168228204907,-0.3733875096443714,-0.39938097981743675,0.6749999999999999,Normal,Normal,True
EURGBP,2025-11-23,44.564202550000005,11371.64960120651,4102.749008625758,1059.8368017494388,251,672.669421299944,-13.288150962647403,99.96652755053597,255.174533605707,15.094389281289718,23.782245414586438,-0.2981799337200841,2.2432024322296766,92.06378155252679,0.004857029222985976,-0.0012811112806229035,0.0012811112806229035,0.2637643756722776,0.013375970149744898,-255.174533605707,-141.26866212807735,-113.90587147762966,-1.5484182980587677,55.0,45.0,False,False,normal,Normal,False,-113.90587147762966,False,True,False,False,False,0.0,0.22013743869715485,0.6009743897681782,,1.0,0.0567535046746141,-0.2935165849295398,0.22013743869715485,Normal,Normal,True
EURGBP,2025-11-30,122.33221914000003,15303.50625091655,10087.383558979385,2183.488598099931,441,-1291.8979969500317,126.67620433448145,213.623225749867,125.09792071541543,-10.560570273572422,17.848843202959415,1.0355097391759898,1.7462548072097939,82.45892725476624,0.004170812979566484,-0.0029977115693635495,0.0029977115693635495,0.7187355520494072,-0.1412831201780631,-125.09792071541543,-139.07699295360248,13.979072238187058,-0.30158340619645535,91.0,9.0,False,False,normal,Normal,False,13.979072238187058,True,False,False,False,False,0.0,0.6241770134879838,0.6079351768841198,,-0.509755464435509,-0.3206853614342632,-0.23223601798397844,0.6241770134879838,Normal,Normal,True
EURGBP,2025-12-07,80.44922777000001,8216.121862302252,5249.973028660228,1515.6359418502716,420,953.8788615000796,264.1560081946303,72.29895029993165,102.12803888921968,11.8569051306144,18.839658053442015,3.283512042524983,0.8986904200824704,65.25821532643691,0.007634954229099014,-0.002639788094115037,0.002639788094115037,0.34575034962934587,0.830567389740068,-102.12803888921968,-144.0084006823753,41.88036179315563,-0.029555282053912443,77.0,23.0,False,False,normal,Normal,False,41.88036179315563,True,False,False,False,False,0.0,0.34798625405702555,0.5299505000359915,,-0.18361521674248926,-0.16689687599962225,-0.1301879200767896,0.34798625405702555,Normal,Normal,True
EURGBP,2025-12-14,114.47046601500001,25437.267944890857,13744.251609004332,944.6812081501575,242,-1369.8727408501686,364.8091917407159,53.72037739985851,222.21686370664028,-11.96704083191784,8.252619571115995,3.186928510388976,0.4692946510134683,120.06810217059227,0.003193672471218936,0.0034740689581808813,0.0034740689581808813,1.0877975088205978,-0.5817037829713597,-222.21686370664028,-136.87229769274532,-85.34456601389496,-1.2699552423259781,62.0,38.0,False,False,normal,Normal,False,-85.34456601389496,False,True,False,False,False,0.0,0.017523817477076643,0.376222495268317,,1.0,0.32665732970550043,-0.023365089969435524,0.017523817477076643,Normal,Normal,True
EURGBP,2025-12-21,57.713344580000005,7119.303877845735,6489.5885659046,872.7090134496663,296,1994.3877314003032,-2460.209546685469,2735.0082932999658,123.35628665528527,34.556786578808655,15.121442359660005,-42.62808826258928,47.38953032792621,112.44519986030238,0.0063140843278553715,-0.0023489402360728985,0.0023489402360728985,0.3720159747804215,0.977060698852898,-123.35628665528527,-142.4224168201674,19.066130164882125,-0.2519863141883232,88.0,12.0,False,False,normal,Normal,False,19.066130164882125,True,False,False,False,False,0.0,0.05184525207116669,0.2789093223091719,,-0.4448833243451129,-0.034563501380777795,0.01109500164691811,0.05184525207116669,Normal,Normal,True
EURGBP,2025-12-28,19.246719950000003,8243.352087403739,3023.650014618325,144.03831700003934,98,2276.321108199976,-24.241075299764397,41.74659530021773,428.2990612851795,118.2705995677968,7.483785152702828,-1.259491246442976,2.1690238860787145,157.09949656218302,0.0013611812876430775,-0.003273448835270956,0.003273448835270956,2.404858827393243,-0.7844214272466942,-428.2990612851795,-130.6656529350281,-297.6334083501514,-3.339699561611042,31.0,69.0,False,True,severe,Mixed drivers,False,-297.6334083501514,False,True,False,False,False,0.0,0.0,0.19523652561642033,,1.0,0.34287536472809943,0.01109500164691811,0.0,Normal,Normal,True
EURGBP,2026-01-04,21.903107430000002,4445.573641727575,2303.159282141318,682.099240150214,126,2880.0182261000373,129.10145282344754,52.81852989988394,202.9654310894084,131.48902434525644,31.141665278779758,5.894207168368325,2.411462851501155,105.15217028003764,0.0017009068993987483,-0.00012616620028340627,0.00012616620028340627,0.07417584132794372,0.24958145901631879,-202.9654310894084,-138.29612883414043,-64.66930225526798,-1.06837842254024,68.0,32.0,False,False,normal,Normal,False,-64.66930225526798,False,True,False,False,False,0.0,0.0,0.13666556793149423,,-0.5261128276107392,0.25725096201103703,0.045177043005707324,0.0,Normal,Normal,True
EURGBP,2026-01-11,138.33426101499998,18388.914484366924,14661.972245027184,3548.3115349502305,329,-7488.465871000036,978.7393322514249,166.95053209971582,132.9310204821419,-54.13312520018479,25.65027281683658,7.075176641492287,1.2068632229987688,105.98945002812675,0.007032566827571569,-0.0038998227876482876,0.0038998227876482876,0.5545376081402903,3.134598331077088,-132.9310204821419,-142.3419134336362,9.410892951494304,-0.3461216071874041,94.0,6.0,False,False,normal,Normal,False,9.410892951494304,True,False,False,False,False,0.0,0.11851950306529652,0.1312217484716349,,-0.34505585621827206,-0.07901300204353101,0.12382216383098467,0.11851950306529652,Normal,Normal,True
EURGBP,2026-01-18,69.75022653500001,7587.735101437797,4870.246812726455,558.8769897999429,251,4418.6286463998185,52.779352250070815,94.59296429997146,108.7843793257122,63.34930889697673,8.012547307204853,0.7566907646326658,1.3561671266043214,69.82410028851463,0.0026325982228271945,-0.0003227405578657551,0.0003227405578657551,0.12259392833561904,-0.6256561384520447,-108.7843793257122,-139.3122940249376,30.52791469922539,-0.14023779661314978,82.0,18.0,False,False,normal,Normal,False,30.52791469922539,True,False,False,False,False,0.0,0.03771908824269404,0.10317095040295264,,-0.18164790331744718,-0.013204146786614579,-0.02388382408369623,0.03771908824269404,Normal,Normal,True
EURGBP,2026-01-25,121.19518397500002,-2708.1551829136965,9951.694445022351,2557.9733354502264,453,8527.13053139999,810.410270117097,106.62836269980517,-22.34540263144723,70.3586582545966,21.10622923744133,6.686819092450632,0.8798069296367447,82.11295299551814,0.0073178068150607746,0.0038668880276001086,0.0038668880276001086,0.5284217150474194,1.7796899472195382,22.34540263144723,-142.93773306853888,165.2831356999861,1.1735799720972195,46.0,54.0,True,False,normal,Normal,False,165.2831356999861,True,False,True,False,False,1.1735799720972195,2.6006632793205533,0.8524186490782327,System Underperformed,-1.0,-0.5132041467866146,-0.0851643910292576,0.5138732932719432,Normal,Normal,False
EURGBP,2026-02-01,67.7827417,7916.542577215118,5941.567261773881,1915.870739000345,195,705.8735457500306,528.2495267716024,214.41646814994593,116.7928941595928,10.413765038808258,28.264875261018616,7.793274711571638,3.1632899875743137,87.6560480257747,0.004880885954419233,-0.001406699275343639,0.001406699275343639,0.2882057250426003,-0.33301246155147424,-116.7928941595928,-141.2671875705771,24.474293410984302,-0.19925855406112725,85.0,15.0,False,False,normal,Normal,False,24.474293410984302,True,False,False,False,False,0.0,0.5904093667023348,0.7738158643654633,,-1.0,-0.6316759398839298,-0.18721248893644643,0.5904093667023348,Normal,Normal,True
EURGBP,2026-02-08,111.38568648500002,5273.478115362024,30325.017987984407,1368.1676121501384,245,59.956994099970856,90.81524495055963,83.79723975002861,47.34430681155956,0.5382827542032979,12.283154643342666,0.8153223974858695,0.7523160506023665,272.2523777062521,0.00914118929167023,0.005526173115938771,0.005526173115938771,0.604535464654956,0.8728545139215249,-47.34430681155956,-144.87081189026793,97.52650507870837,0.5129757699218005,60.0,40.0,False,False,normal,Normal,False,97.52650507870837,True,False,False,False,False,0.5129757699218005,0.9314878849609002,0.8211174705440943,,-0.5946302456820236,-0.6940695372498676,-0.3865412696466994,0.6749999999999999,Normal,Normal,True
EURGBP,2026-02-15,70.71415885500001,7592.797765123079,7410.183716528797,1447.3343722999011,236,2947.419596649963,127.04032434744079,146.4283437500301,107.37309031267948,41.68075593876004,20.467391477676667,1.7965330621826114,2.070707565797151,104.79066479067428,0.003975440334371062,0.002907438759665324,0.002907438759665324,0.7313501185083936,-0.5651068796930372,-107.37309031267948,-138.8781455508674,31.50505523818792,-0.13071100727554813,82.0,18.0,False,False,normal,Normal,False,31.50505523818792,True,False,False,False,False,0.0,0.6044481405776702,0.7561166715541671,,1.0,-0.3986575614205059,-0.20593085410356027,0.6044481405776702,Normal,Normal,True
EURGBP,2026-02-22,82.83532463000002,3920.992459431534,10351.189622314596,1423.7631010997125,209,6874.517808649841,100.70020523627223,105.28310124996759,47.3347871448009,82.99017163699428,17.18787374177895,1.2156674182912803,1.2709928007191968,124.96105578809747,0.005764340861644839,0.005448057537231413,0.005448057537231413,0.9451310510594657,0.44998802064948906,-47.3347871448009,-140.06194014946834,92.72715300466744,0.46618371254291546,60.0,40.0,False,False,normal,Normal,False,92.72715300466744,True,False,False,False,False,0.46618371254291546,0.8907616826196376,0.7965101748738082,,-0.5591559579131231,-0.2884465508987867,-0.40082534884270066,0.6576698263481799,Normal,Normal,True
EURGBP,2026-03-01,39.741522895,4209.460702869773,5167.10590217318,1002.821421899845,169,-4096.067655299967,66.14336346497143,16.174344400042322,105.92097122174896,-103.06770744850608,25.233593200476292,1.6643389242965603,0.40698854049393424,130.0178132535346,0.004921062223228266,0.00035444597504667046,0.00035444597504667046,0.0720263144354534,-0.14629229232914343,-105.92097122174896,-141.97173057305054,36.05075935130158,-0.0863919316155793,80.0,20.0,False,False,normal,Normal,False,36.05075935130158,True,False,False,False,False,0.0,0.15754593404351871,0.6048209026247213,,1.0,0.21155344910121332,-0.2100612453913583,0.15754593404351871,Normal,Normal,True
EURGBP,2026-03-08,101.42422594500002,14329.95130904163,10706.106530238343,1355.9441957003187,242,184.84816510001747,45.32089771315516,180.56752759988723,141.28726323050694,1.8225247802261395,13.369036668178424,0.4468448961861599,1.7803195037229544,105.55768536053718,0.007155210560827735,-0.00925519542146563,0.00925519542146563,1.2934902953289138,0.4539971730196586,-141.28726323050694,-140.51611335789048,-0.7711498726164621,-0.44539307648365584,99.0,1.0,False,False,normal,Normal,False,-0.7711498726164621,False,True,False,False,False,0.0,0.09389446004038556,0.45154296984942055,,0.3338931998151482,0.44368431047550627,-0.12519261338718074,0.09389446004038556,Normal,Normal,True
EURGBP,2026-03-15,224.15588457,10996.21098518391,39577.786235895495,5857.202044149589,217,9106.839040450137,935.667376549105,557.8811738005539,49.05608882978035,40.62725838279846,26.1300391706669,4.17418163410701,2.4888089593130323,176.5636726950884,0.0035441297085018423,-0.003967397233359792,0.003967397233359792,1.119427774847685,-0.5046784887219522,-49.05608882978035,-137.15409365200233,88.09800482222198,0.4210510854660334,61.0,39.0,False,False,normal,Normal,False,88.09800482222198,True,False,False,False,False,0.4210510854660334,0.3485897480768343,0.42065700331764466,,-0.652791853220722,0.030486347170325778,-0.1840856071250901,0.13806420534381758,Normal,Normal,True
EURJPY,2025-04-06,162.25507955500004,30360.500020430172,27410.442379576136,309.03460350349184,374,0.0,-913.3965502981879,2271.0475109789313,187.11586782797016,0.0,1.9046220577565187,-5.6293864746993725,13.996772965182322,168.93426359749031,0.007193442341047749,-0.0028260617193806617,0.0028260617193806617,0.39286638932995693,-0.5053370899511156,-187.11586782797016,-143.55382844086924,-43.562039387100924,-0.5016881821048984,77.0,23.0,False,False,normal,Normal,False,-43.562039387100924,False,True,False,,False,0.0,,,,,,,,Normal,,True
EURJPY,2025-04-13,99.03184543000002,49278.13338315142,23386.78462650017,2365.072210578754,440,0.0,1442.480247033332,805.5002023792019,497.5988599342353,0.0,23.881936162145834,14.565822143069518,8.133749289248216,236.1541837875874,0.020530234222444786,0.013018270202023266,0.013018270202023266,0.6341023712136209,1.8540208218940823,-497.5988599342353,-157.4135979635155,-340.1852619707198,-3.1383585596254173,32.0,68.0,False,True,severe,Mixed drivers,False,-340.1852619707198,False,True,False,False,False,0.0,,,,1.0,,,,Normal,Normal,True
